order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1039849,74396,test,23,0,18,12.0
2591399,12783,prior,9,3,13,16.0
314762,158535,prior,7,4,14,18.0
1732517,40693,prior,4,0,15,10.0
192732,11661,test,21,3,23,4.0
2991148,105905,prior,4,6,8,10.0
2255876,62046,prior,8,2,9,8.0
416126,124914,prior,3,0,18,4.0
3063062,49471,prior,11,6,9,12.0
1968702,83052,prior,24,5,11,4.0
2992826,10110,prior,2,2,18,18.0
2777039,102384,prior,24,5,14,23.0
2245741,55733,prior,10,3,9,13.0
1013081,165491,prior,3,1,19,30.0
2073588,196300,prior,5,1,16,4.0
2785238,65188,prior,6,0,14,3.0
2876332,189995,prior,9,3,14,7.0
3058596,197191,prior,9,2,16,1.0
2268474,84813,prior,24,3,13,11.0
1776570,122003,prior,55,3,10,16.0
51685,45406,prior,12,3,12,7.0
853532,200299,prior,3,2,9,2.0
2255346,85383,prior,10,1,13,13.0
1467383,158824,prior,1,5,12,
2945162,91855,test,12,4,20,19.0
2844791,8662,prior,5,1,7,4.0
178885,193169,test,4,4,11,30.0
1010210,110254,prior,63,6,15,3.0
1425976,125684,test,5,5,10,16.0
319335,44006,prior,34,3,8,7.0
654420,139203,test,4,4,11,10.0
918505,42668,prior,27,6,13,6.0
2888263,184354,prior,6,1,18,14.0
867791,54443,train,4,1,19,8.0
2373525,177154,prior,9,0,18,11.0
1077787,36229,prior,49,5,15,4.0
2599812,193648,test,8,2,12,6.0
783035,30400,prior,10,5,13,16.0
3090130,167096,prior,14,0,9,10.0
1162981,21574,prior,34,3,14,1.0
1767778,34117,prior,67,4,14,3.0
1531690,111452,prior,11,2,15,11.0
2147311,16387,prior,28,3,13,5.0
2546835,130821,prior,5,4,19,8.0
2458957,70931,prior,24,5,9,9.0
2261703,155641,prior,7,1,15,16.0
1935985,59147,prior,6,1,11,21.0
3310617,36648,prior,1,2,14,
3098229,194888,prior,17,4,8,3.0
2846960,5981,prior,2,5,15,17.0
271785,173064,prior,2,3,15,28.0
3310488,190687,prior,23,5,13,0.0
797954,91153,prior,1,6,11,
895936,162784,prior,39,2,8,6.0
3185191,197007,prior,21,4,11,5.0
1566182,16352,prior,15,0,15,13.0
1624179,153941,prior,35,5,13,5.0
3169796,198940,prior,4,6,9,1.0
2576335,184656,prior,12,0,12,7.0
265459,70932,prior,8,1,9,7.0
1077445,9655,prior,63,3,10,8.0
214361,95763,prior,46,3,21,11.0
3169391,125086,train,12,1,10,30.0
1523311,84649,prior,5,2,12,12.0
406635,78821,prior,24,1,11,1.0
714997,9682,prior,61,5,15,8.0
1313579,126664,prior,22,0,8,2.0
794341,135285,prior,2,6,13,6.0
2030749,104067,prior,7,3,14,10.0
1675009,147484,prior,13,0,18,10.0
223721,74565,prior,4,6,17,3.0
1700475,86807,prior,1,5,12,
3030238,120497,prior,1,2,13,
2685623,152522,prior,3,5,17,11.0
379898,100612,prior,78,1,14,0.0
224712,25833,prior,17,5,10,14.0
2330759,33220,prior,2,5,8,6.0
1285510,97152,prior,12,2,20,9.0
1757086,98190,prior,5,6,12,9.0
2319354,12665,prior,3,0,17,13.0
1631469,184738,prior,2,4,23,30.0
1195872,75284,prior,15,1,11,13.0
3287658,98459,prior,12,1,20,8.0
1143742,165341,prior,1,1,16,
541546,9985,prior,18,6,17,21.0
606390,199849,prior,4,4,9,7.0
183669,97703,prior,12,2,15,2.0
3056297,202845,prior,4,1,11,30.0
2857105,200249,prior,19,3,7,1.0
2505098,23820,prior,27,5,21,6.0
622298,176567,prior,44,5,20,12.0
2388583,23096,prior,1,1,10,
665018,91133,prior,76,6,17,9.0
155812,109906,prior,17,3,9,8.0
1892421,54957,prior,97,6,18,4.0
1038749,170791,prior,1,2,10,
1047317,114612,prior,44,3,6,8.0
1537119,163796,prior,7,1,20,4.0
2315988,56044,prior,5,0,7,20.0
2674095,98444,prior,10,1,7,4.0
2188858,127426,prior,2,5,10,30.0
1441480,202386,prior,1,6,13,
539198,114134,prior,71,5,17,3.0
1465436,147281,prior,29,6,9,14.0
667732,13419,prior,25,6,10,5.0
1576099,142208,prior,33,0,17,7.0
3394774,75062,prior,8,6,17,13.0
1152347,188201,prior,17,0,10,17.0
2684611,136894,prior,5,3,16,30.0
3359598,129162,train,4,3,13,30.0
2002599,5293,prior,14,0,9,5.0
1750926,191663,prior,11,4,18,30.0
595574,44762,prior,8,5,8,30.0
2525664,141819,prior,2,2,22,30.0
364949,17942,prior,3,2,10,1.0
3271479,33104,prior,97,5,9,3.0
1747386,23465,prior,17,1,14,30.0
2470300,125054,prior,15,2,17,6.0
3358726,42498,prior,15,1,16,30.0
1567241,130949,train,4,1,19,8.0
3289143,55581,prior,3,2,18,15.0
820324,204721,prior,4,4,10,30.0
2855417,15214,prior,2,2,7,10.0
1181765,146312,prior,26,6,13,2.0
319741,61198,prior,8,3,13,6.0
486565,127599,prior,1,6,12,
2268581,41627,prior,10,0,22,30.0
2037589,199161,prior,18,0,2,8.0
111484,197181,prior,14,3,11,3.0
455513,201724,prior,3,2,10,8.0
1134335,23183,prior,8,2,11,30.0
1359381,107152,prior,20,2,21,1.0
2874613,73394,prior,52,4,13,5.0
49445,14519,prior,1,2,13,
826608,201764,prior,6,4,17,30.0
705801,24531,prior,45,3,19,4.0
2217270,70364,prior,36,1,16,3.0
2388975,107748,train,19,1,12,19.0
1568120,170636,train,4,6,9,11.0
1189848,204427,prior,2,0,9,6.0
1120681,179065,prior,9,0,16,7.0
1331021,169866,prior,6,1,11,19.0
2140986,182257,prior,22,6,9,5.0
2127948,30873,prior,15,5,12,2.0
2435509,105915,prior,4,4,6,7.0
1998608,154072,prior,11,0,7,7.0
281374,41749,prior,17,4,16,8.0
2303084,68827,prior,6,4,15,4.0
2271255,54037,prior,8,0,14,4.0
2356888,163655,prior,34,3,13,17.0
3348760,118730,prior,10,1,17,3.0
757516,24408,prior,2,6,12,30.0
3242833,176192,prior,31,0,9,5.0
2050514,146649,prior,10,5,11,4.0
57259,121432,prior,15,6,17,5.0
317005,130246,prior,31,1,10,3.0
692570,156027,prior,5,0,11,28.0
2625866,51566,prior,8,6,8,5.0
2551751,138863,prior,8,0,19,14.0
2157264,173330,prior,31,5,18,10.0
2245010,35486,train,6,0,19,4.0
2218096,147831,train,9,1,20,30.0
1858694,20695,prior,15,2,14,8.0
1010737,9436,prior,21,4,8,9.0
2380940,181671,prior,3,5,20,7.0
2618911,94953,prior,14,6,10,14.0
974658,185253,prior,6,2,11,10.0
2483628,20184,prior,12,4,15,2.0
2482448,14584,prior,7,1,10,22.0
3224521,93460,test,13,3,14,30.0
994496,146887,prior,11,1,15,4.0
2366440,135256,prior,15,2,20,3.0
2253863,24734,prior,1,3,11,
333894,136288,prior,51,3,8,6.0
1127394,16246,prior,2,5,13,20.0
1682599,43392,prior,36,2,11,0.0
3226502,69243,prior,14,5,14,25.0
1191465,72561,test,4,0,10,30.0
2995020,103433,prior,44,6,11,3.0
1655369,96954,prior,21,6,17,4.0
828496,28279,prior,5,6,23,4.0
1901538,91814,prior,3,2,7,0.0
1505870,203318,prior,62,5,22,4.0
3337298,64778,prior,4,1,13,21.0
2873064,100549,prior,20,5,14,4.0
2783782,109693,prior,3,5,8,1.0
634596,198229,prior,7,0,12,5.0
2881574,30920,prior,1,3,17,
984211,191933,prior,8,5,22,7.0
792231,798,prior,4,4,15,6.0
1418468,130822,prior,8,6,1,3.0
1322128,13615,prior,6,1,10,6.0
772061,12913,prior,13,5,16,13.0
553282,136880,prior,15,6,9,17.0
163936,86724,train,7,5,16,4.0
2409517,202593,prior,66,3,10,3.0
62302,199601,prior,18,0,15,3.0
1650371,22977,prior,7,1,21,7.0
807830,146748,prior,34,0,13,3.0
1202655,3520,train,15,3,10,0.0
30172,164971,prior,15,1,10,4.0
445128,174085,prior,5,5,9,4.0
969322,143627,prior,6,0,8,24.0
693493,37096,prior,2,5,16,30.0
2949524,142936,prior,52,3,9,2.0
29208,82884,prior,1,1,19,
1115424,10663,prior,3,4,8,25.0
2384808,108671,prior,4,1,16,6.0
72566,165980,prior,2,6,17,11.0
2358186,75287,prior,1,2,16,
3313323,2161,prior,2,0,18,20.0
1860016,24711,prior,15,0,19,16.0
437990,21268,prior,6,1,8,11.0
2784745,795,prior,9,0,12,18.0
3391960,44012,prior,2,3,13,17.0
938036,37501,prior,5,5,15,6.0
2424760,38852,prior,9,3,16,10.0
127444,46193,prior,10,5,11,2.0
788152,102177,train,4,0,19,30.0
2067163,191004,prior,42,4,9,1.0
2548977,117040,prior,11,1,12,10.0
3124895,126019,prior,1,2,7,
1926069,66378,prior,8,0,12,4.0
1542027,166913,prior,1,2,20,
1903535,180149,prior,8,5,8,9.0
1510414,74014,prior,3,6,12,4.0
1117443,58697,prior,22,2,17,9.0
2683784,200784,train,20,4,14,24.0
636011,39227,prior,7,1,15,1.0
273278,59792,prior,44,5,10,1.0
3087815,144414,prior,11,1,12,4.0
310471,42564,prior,39,5,10,2.0
1212996,160834,prior,3,0,14,12.0
3006598,95155,prior,7,6,19,0.0
1976307,53795,prior,18,1,15,7.0
2229602,155141,train,7,3,11,15.0
457467,5531,prior,22,2,18,7.0
789155,159512,prior,9,0,17,7.0
591811,187926,prior,10,5,15,11.0
217477,82168,prior,51,3,0,9.0
2181441,204483,prior,2,5,13,7.0
1710391,37603,prior,26,6,19,6.0
2328249,27321,prior,4,6,16,23.0
655402,83145,prior,6,0,13,21.0
3031786,132311,prior,5,1,16,15.0
508095,108249,prior,22,3,4,3.0
1304908,95948,prior,22,3,9,2.0
2462731,2485,prior,2,0,14,2.0
1084459,107068,prior,4,6,21,6.0
2533032,54735,prior,18,0,17,7.0
389767,179528,prior,16,5,15,13.0
1961447,81288,prior,40,2,15,0.0
3355927,113880,prior,34,1,10,7.0
2112549,70751,prior,25,2,14,5.0
546162,140040,prior,5,0,14,8.0
2431649,118935,prior,10,6,11,28.0
1536102,67143,prior,5,2,20,15.0
2849516,61275,prior,78,0,12,3.0
3248267,115175,prior,3,5,20,9.0
1373626,14776,prior,17,4,12,6.0
954092,29952,prior,11,1,14,4.0
1361767,137980,prior,2,2,7,5.0
2531611,123619,prior,10,5,11,2.0
627923,7289,prior,14,1,11,5.0
1948983,201302,prior,29,6,5,3.0
3418345,78364,prior,25,1,15,4.0
2581790,161927,prior,2,0,10,21.0
3221096,196418,prior,8,1,15,4.0
1575659,31310,prior,94,4,15,0.0
1284111,139365,prior,9,1,14,4.0
482528,99626,prior,17,3,13,2.0
2420711,170604,prior,6,4,10,4.0
983056,150482,prior,19,1,10,4.0
1596838,130930,prior,2,3,12,10.0
57137,99042,prior,27,3,9,2.0
1220832,121751,prior,3,0,16,30.0
2342201,125500,prior,4,4,16,7.0
2028665,75961,prior,6,6,17,25.0
400019,179087,prior,8,2,15,2.0
186061,130809,prior,67,2,20,2.0
1493811,111700,prior,4,2,16,14.0
1341391,12886,prior,39,2,12,5.0
435462,164873,prior,4,6,14,22.0
2163663,92452,prior,3,1,19,8.0
2695486,146750,prior,7,1,16,12.0
1614837,139104,prior,28,6,0,7.0
374624,114182,prior,23,3,13,3.0
2762782,18084,prior,6,2,7,16.0
103648,92324,prior,37,3,20,5.0
1880921,78975,test,8,4,15,28.0
1732539,181595,prior,13,1,15,6.0
521196,3939,prior,22,1,1,7.0
136009,113811,prior,8,0,12,6.0
2095406,191361,prior,12,3,12,5.0
1699869,196047,prior,14,0,17,15.0
350230,139511,prior,4,6,12,15.0
187861,48749,prior,2,6,21,6.0
1099786,110193,prior,4,6,10,17.0
2877922,63792,prior,2,3,18,11.0
2201604,126501,prior,6,2,16,30.0
184368,175797,prior,6,2,14,7.0
2286838,117053,prior,15,5,21,7.0
1932915,143404,train,12,2,14,30.0
408396,180702,prior,3,2,10,28.0
2216583,176815,train,15,0,11,21.0
3165822,159772,prior,2,5,12,6.0
2554868,136791,prior,3,6,15,7.0
1779717,116035,prior,3,6,12,11.0
2741045,180452,test,22,3,11,7.0
796508,52364,prior,2,4,12,6.0
1216979,160031,prior,11,6,23,0.0
1895984,95472,prior,7,5,11,8.0
3134947,78162,prior,39,0,20,4.0
573582,91406,prior,9,5,13,14.0
219674,13834,prior,14,5,8,18.0
1686842,61414,prior,25,1,13,6.0
2679779,125,prior,4,5,7,30.0
3183874,187328,prior,2,6,3,5.0
2463970,184822,prior,10,6,0,7.0
345964,67443,prior,8,4,8,3.0
856032,48707,prior,11,1,8,30.0
3020176,71838,prior,20,6,18,12.0
923356,181412,prior,1,3,9,
3163047,35064,prior,2,6,12,5.0
2640362,128354,prior,7,3,7,15.0
2461185,67395,prior,14,5,10,4.0
387201,199008,prior,5,1,10,7.0
3129398,108516,prior,9,6,13,13.0
3164001,141761,prior,15,0,10,8.0
1141614,106948,prior,7,2,15,6.0
878654,156133,prior,56,3,8,7.0
16919,144784,prior,53,4,9,11.0
2378923,200204,prior,11,0,10,9.0
438044,148331,prior,8,6,13,6.0
195505,85447,prior,12,0,13,0.0
2259277,154821,prior,16,1,9,20.0
1713283,204846,prior,53,3,12,1.0
1671137,32591,prior,11,5,14,2.0
2539581,187172,prior,5,1,12,14.0
2610013,161002,prior,91,0,22,1.0
692729,24606,prior,7,2,19,29.0
1900261,88927,prior,17,5,13,14.0
2312788,112803,prior,9,1,11,14.0
317797,186006,prior,37,2,8,7.0
1123688,45935,train,19,2,8,15.0
696080,102023,prior,7,4,21,7.0
2748815,167298,prior,54,4,15,15.0
131606,204797,prior,9,4,11,11.0
230621,136952,prior,16,6,16,9.0
2910319,200074,prior,47,4,17,5.0
1713061,143701,prior,12,0,10,14.0
3398141,133179,prior,8,1,16,5.0
3277852,16075,prior,27,3,18,13.0
2794080,204681,prior,47,0,21,5.0
1440808,84093,prior,14,1,9,7.0
835189,134108,prior,44,0,22,9.0
2050346,173777,prior,2,1,17,7.0
2697433,134518,prior,24,3,18,5.0
3179455,163860,prior,2,1,11,1.0
1786388,10813,prior,6,2,10,15.0
2916088,42781,prior,5,2,14,10.0
2845174,118459,prior,30,6,13,1.0
331520,152358,prior,37,3,13,15.0
1149444,172091,prior,21,0,16,6.0
2756770,61961,prior,9,4,17,6.0
3063561,202423,prior,34,1,9,7.0
1507972,128652,prior,4,6,11,30.0
3241627,156053,prior,1,6,9,
2466036,84328,prior,7,5,10,2.0
887784,172492,prior,7,1,14,5.0
252827,36185,prior,13,0,8,4.0
1116553,82361,train,19,5,6,30.0
3365994,201748,prior,5,3,18,9.0
3348279,113843,train,16,5,13,11.0
1207561,16871,prior,35,0,11,2.0
1263365,55871,prior,3,2,18,23.0
2640123,55423,prior,41,4,19,0.0
1521171,119434,prior,51,1,14,4.0
763234,56013,prior,2,6,18,28.0
2979095,20826,prior,4,0,16,1.0
374339,14264,prior,41,5,14,6.0
2047500,138957,prior,2,6,8,14.0
2475617,75197,prior,2,4,15,5.0
2275729,184620,prior,7,4,9,5.0
1735790,22338,prior,10,6,10,0.0
1720561,132551,prior,12,6,16,6.0
988554,75589,prior,8,4,14,20.0
1270429,177627,prior,14,4,9,6.0
112547,175271,prior,3,3,16,1.0
2990020,183268,prior,23,6,17,6.0
3178471,18171,train,5,4,23,30.0
1243186,190145,prior,12,3,14,3.0
1794285,50145,prior,47,2,10,1.0
2038407,168702,prior,11,3,17,30.0
2446186,93845,prior,22,4,10,30.0
1743435,78201,prior,1,1,9,
2970316,145599,prior,24,5,16,3.0
203390,26614,prior,5,1,11,1.0
2780577,145753,prior,15,4,15,14.0
2111820,25886,prior,15,6,11,6.0
2116410,16829,prior,12,1,16,30.0
1243305,141635,prior,10,6,11,25.0
525324,51439,prior,30,6,9,4.0
577549,65821,prior,3,3,20,2.0
611235,171938,prior,6,6,14,30.0
2799089,49574,prior,19,2,8,7.0
2682017,5680,prior,39,6,7,10.0
1573979,151853,prior,3,6,17,7.0
2173089,169943,prior,2,2,10,30.0
1625885,25769,prior,4,0,0,30.0
2578075,50675,prior,28,0,14,7.0
3217682,181347,test,100,6,18,3.0
2195800,25855,prior,11,3,21,3.0
1000111,204157,prior,7,4,22,30.0
1857048,169538,prior,1,2,9,
248348,26593,prior,2,2,12,5.0
2038114,2388,prior,6,2,13,6.0
483938,184191,prior,3,1,19,9.0
2700572,98851,prior,9,2,17,5.0
1268409,24096,prior,76,1,12,6.0
470229,66506,prior,14,5,16,15.0
528342,99368,prior,17,1,10,7.0
2540065,185119,test,13,1,8,8.0
285426,54259,prior,98,3,12,2.0
1941306,97000,prior,62,6,14,1.0
2693296,16603,prior,15,5,7,3.0
2451121,128801,prior,4,5,12,30.0
2519838,176745,prior,5,6,17,30.0
1567071,153941,prior,19,6,12,7.0
1166387,81883,prior,6,1,22,14.0
380012,136014,test,8,3,15,16.0
558543,16592,prior,47,1,8,24.0
92406,130193,prior,2,3,16,10.0
2335289,117338,prior,13,3,13,15.0
2442178,177828,prior,58,1,9,8.0
901912,190793,prior,6,3,15,1.0
1809483,29874,prior,67,1,8,4.0
1524206,105771,prior,17,1,22,14.0
2741573,155862,prior,16,6,9,7.0
3406776,175063,prior,9,2,17,5.0
1632220,192012,prior,15,0,0,7.0
3274904,13315,prior,4,1,13,6.0
2499794,169561,prior,2,2,20,30.0
770135,32227,prior,2,6,9,30.0
879331,108637,prior,2,0,12,23.0
1534988,141574,prior,3,5,19,20.0
434439,23245,prior,10,4,3,10.0
865738,68461,prior,38,1,16,10.0
3068043,82941,prior,5,5,18,13.0
1940776,190757,prior,11,1,17,1.0
1030669,59283,test,9,0,8,2.0
1922433,39249,prior,7,3,7,30.0
2027900,19716,prior,10,2,21,21.0
301866,183173,prior,57,4,15,7.0
2058570,50482,prior,14,5,1,19.0
808052,2845,prior,12,6,22,2.0
1996962,113001,prior,31,5,14,25.0
626461,65413,prior,39,5,13,3.0
1112473,126137,prior,2,5,12,17.0
2333806,21559,prior,10,5,7,2.0
1689998,64100,prior,7,3,10,30.0
187450,198665,prior,4,3,13,14.0
3177735,89961,prior,22,3,16,5.0
2794044,118295,prior,22,4,9,15.0
2249315,178228,prior,3,2,17,10.0
1440541,50879,prior,3,6,12,5.0
1847928,52529,prior,38,3,9,16.0
1540140,162181,prior,22,0,10,30.0
443990,36190,prior,32,5,16,2.0
2683608,4661,prior,21,4,21,14.0
1411012,121264,prior,60,2,13,4.0
242443,41949,prior,10,2,19,30.0
271254,125197,prior,5,5,14,5.0
2570508,41327,prior,31,2,10,0.0
672242,67109,prior,5,0,14,7.0
2063218,21942,prior,35,0,16,5.0
1823346,69770,prior,55,1,8,6.0
2635892,43145,prior,47,4,18,4.0
2499789,13048,prior,15,3,9,2.0
1261373,204861,prior,6,0,16,11.0
913751,115764,prior,6,5,23,28.0
2152988,170248,prior,7,6,10,1.0
1023406,152035,prior,24,6,10,13.0
1695872,182067,prior,7,5,18,8.0
160204,39032,prior,2,3,11,30.0
1904639,184568,prior,24,3,14,8.0
1114260,7172,prior,11,0,15,6.0
2331420,93631,prior,21,3,17,4.0
641180,66567,prior,37,1,11,9.0
1240760,155491,prior,1,4,10,
1659514,37194,prior,9,6,7,5.0
1669131,182649,prior,29,4,10,2.0
135884,119423,prior,1,2,21,
2830573,77418,train,14,0,8,1.0
2892023,147980,prior,14,1,17,11.0
3032727,98940,prior,40,3,15,9.0
1466299,181016,prior,15,5,10,4.0
1702913,157258,prior,30,4,8,9.0
1572507,122315,prior,9,0,9,2.0
1378602,98490,prior,5,2,10,27.0
1061101,189125,test,27,0,11,7.0
1952518,42975,prior,63,2,10,4.0
1985017,119301,prior,3,3,13,1.0
1781474,139068,prior,6,1,16,7.0
3094975,62451,prior,8,5,7,12.0
644991,46356,test,67,0,10,4.0
3390089,39311,prior,16,5,20,7.0
1540662,120201,prior,11,0,15,5.0
2837112,166352,prior,36,2,8,5.0
485471,94888,prior,14,2,22,16.0
1181106,138631,prior,21,1,11,2.0
1745012,125094,prior,5,1,21,30.0
2350857,145413,prior,4,0,11,7.0
1064505,120278,prior,3,5,15,30.0
1269070,110988,prior,5,1,10,6.0
721179,116892,prior,24,0,16,7.0
3300931,64037,prior,31,0,18,9.0
1671210,111238,test,7,5,15,23.0
1512072,18821,prior,13,1,6,7.0
1469648,24483,prior,6,1,14,16.0
2820542,127807,prior,21,1,13,14.0
2895452,205348,prior,1,0,20,
65035,159720,prior,35,4,8,5.0
774847,160299,prior,10,0,23,9.0
99723,190322,prior,17,4,7,9.0
1352614,67116,prior,5,6,11,4.0
3144754,30788,test,10,4,10,27.0
688768,167404,prior,11,0,15,23.0
1847693,162829,prior,5,6,16,30.0
1054630,89388,prior,16,5,18,24.0
2405446,16011,prior,50,6,13,9.0
944978,84455,prior,10,5,13,3.0
1885768,119387,prior,47,1,15,6.0
159182,49515,prior,17,1,19,7.0
2029473,128269,prior,14,3,9,14.0
396456,152992,prior,9,4,7,30.0
2355929,170441,prior,9,4,13,1.0
700600,16575,train,7,2,10,30.0
3350230,147238,prior,2,5,16,26.0
1969593,102043,prior,1,6,8,
174585,90788,prior,86,5,17,7.0
1329201,103114,prior,2,3,19,18.0
2758879,31317,prior,8,4,8,0.0
2306530,36445,prior,20,5,12,4.0
2622981,30020,prior,28,1,9,3.0
1623293,182608,prior,3,1,20,30.0
521709,11112,prior,8,2,8,4.0
1082458,32603,prior,4,0,18,7.0
3028554,31216,prior,13,3,19,2.0
487565,196350,prior,1,2,8,
483715,15280,prior,8,0,21,7.0
215159,150172,prior,2,5,14,30.0
748270,172652,prior,10,3,23,7.0
2948091,11142,prior,12,1,11,14.0
1325546,100705,prior,12,2,12,6.0
3096725,45639,prior,56,0,7,4.0
3410992,25080,prior,13,1,14,20.0
2625658,195027,prior,7,2,11,12.0
171004,39101,prior,16,5,7,11.0
2749575,9384,prior,6,1,18,30.0
1618989,11177,prior,8,3,11,2.0
2365617,55338,train,22,5,13,3.0
1803778,32451,prior,70,5,8,4.0
1019250,118723,prior,6,1,17,9.0
1672918,185031,prior,11,0,17,27.0
2337906,173035,prior,14,2,11,7.0
2748887,87597,prior,16,2,10,11.0
2149000,74226,prior,11,5,11,21.0
1479361,185334,prior,29,4,12,10.0
2840266,157765,prior,2,0,16,9.0
3353184,134016,prior,1,0,8,
2298070,115936,prior,22,4,17,14.0
1929597,78088,prior,10,4,14,18.0
1580122,109159,prior,1,4,15,
1097583,19941,prior,32,0,8,6.0
3209352,88126,prior,32,3,12,11.0
1157793,139204,prior,6,2,14,3.0
1241786,133007,prior,10,4,11,17.0
977685,105583,prior,9,1,11,7.0
2768660,125478,prior,12,3,9,5.0
1407671,126085,test,6,0,9,13.0
1037782,160617,prior,6,4,17,2.0
2858290,102731,prior,7,6,10,13.0
1031356,111354,prior,16,5,15,29.0
1182938,199885,prior,12,5,18,2.0
2365779,193255,prior,2,3,11,8.0
480625,8237,prior,12,2,15,3.0
1641413,16488,prior,1,4,20,
1504845,95841,prior,1,5,17,
2866409,126047,prior,24,0,18,6.0
1271916,169988,prior,62,0,9,13.0
1560554,103909,prior,7,3,12,8.0
912338,53088,prior,18,3,15,12.0
1898602,179753,prior,12,0,15,30.0
1676050,3448,test,4,3,8,30.0
567064,34051,prior,28,1,14,3.0
2105788,164710,prior,2,1,7,29.0
233135,5506,prior,1,0,17,
451964,198808,prior,13,5,14,21.0
272090,127912,prior,13,3,16,30.0
1957835,106751,prior,16,0,14,23.0
2511394,51642,prior,3,2,16,18.0
2106503,175015,prior,37,1,11,6.0
1724276,143930,prior,13,2,8,13.0
1974559,33382,prior,4,2,9,26.0
275198,43600,prior,9,4,14,5.0
1059624,182611,prior,33,0,9,10.0
2891509,26750,prior,1,5,8,
2494949,56053,prior,26,6,16,5.0
667397,10095,prior,8,1,23,6.0
1390954,128246,prior,12,2,9,11.0
1145534,191139,prior,38,1,15,22.0
1869363,23957,prior,2,0,14,14.0
506925,54862,prior,8,3,14,7.0
2287988,176951,prior,10,4,20,0.0
2883573,127864,prior,38,3,12,8.0
799598,145106,prior,67,5,17,6.0
1288304,33560,prior,11,0,20,8.0
1161843,186399,prior,1,4,10,
3282412,67481,prior,31,5,11,7.0
1801711,49643,prior,39,5,2,10.0
2050022,163792,prior,3,4,9,7.0
245427,119825,prior,55,1,11,2.0
1229817,91327,prior,2,4,19,30.0
2376327,159717,prior,41,3,7,7.0
748610,29032,prior,2,5,8,1.0
869174,149105,prior,5,5,15,3.0
106667,41632,prior,2,2,10,30.0
2442911,178790,prior,2,6,18,3.0
873154,167641,prior,19,0,11,7.0
2351839,118179,prior,3,4,12,30.0
967842,108612,prior,18,0,20,30.0
2552838,76382,prior,1,0,11,
2150982,48301,prior,18,5,19,19.0
1239075,141954,prior,14,1,15,7.0
1925179,56964,prior,4,4,10,10.0
171415,142664,prior,32,4,11,1.0
1017203,188723,prior,1,0,9,
707695,31717,prior,6,1,21,3.0
2168349,31012,prior,71,1,19,7.0
2694565,12824,prior,40,1,18,3.0
3063719,63997,prior,3,4,21,30.0
1423587,22661,prior,43,5,12,9.0
2913775,172993,prior,11,0,12,30.0
1922627,50558,prior,21,6,9,2.0
3323574,147157,prior,33,4,15,3.0
1846949,46923,prior,2,1,8,6.0
1321771,145190,prior,8,6,11,6.0
36014,182854,prior,98,5,14,4.0
3307329,205898,prior,5,1,11,4.0
2037442,36229,prior,35,0,14,2.0
1057565,27582,prior,9,6,17,13.0
3335976,18228,prior,1,0,11,
2297309,13958,prior,49,1,7,6.0
2634907,78154,prior,1,5,9,
815830,172425,prior,22,2,15,17.0
218350,169373,prior,18,4,22,2.0
1757330,176173,prior,13,5,15,12.0
1148100,182206,prior,20,6,14,3.0
1665435,117533,prior,7,4,17,3.0
2061932,59398,prior,79,0,8,0.0
2027338,28963,prior,7,0,10,13.0
2258614,12657,prior,41,0,11,21.0
1292950,10512,prior,22,0,13,24.0
3290290,60716,prior,8,3,7,1.0
3343503,109941,prior,8,0,9,11.0
2325532,167864,prior,44,5,10,8.0
365391,41975,prior,38,0,17,10.0
2863049,175950,prior,53,3,15,0.0
3356526,128347,prior,19,6,8,4.0
908873,139342,prior,3,5,20,0.0
3089374,93361,prior,16,1,11,6.0
138134,188352,prior,39,4,20,2.0
706518,182675,prior,18,1,8,7.0
2319494,110840,prior,21,5,23,5.0
2032560,124368,prior,10,5,15,5.0
1800249,138552,prior,4,0,9,30.0
911814,183273,prior,34,3,13,4.0
824947,162235,prior,4,0,12,30.0
2484587,139178,prior,6,6,20,21.0
53996,139357,prior,24,2,20,6.0
1285110,187287,prior,9,0,16,16.0
181598,15280,prior,11,6,17,19.0
489221,102801,prior,28,0,9,7.0
2908722,14407,prior,14,4,13,7.0
2879704,153932,prior,47,0,1,7.0
2351109,163832,prior,1,3,15,
1797865,185923,prior,3,4,20,5.0
2832078,36965,prior,12,4,16,12.0
1195043,153766,prior,8,4,14,19.0
3336800,59807,prior,24,6,10,1.0
2085989,201268,prior,51,0,20,11.0
153333,178974,prior,6,4,13,9.0
3117717,3580,prior,9,1,9,14.0
2222423,31434,prior,2,1,19,30.0
2715888,202166,prior,13,4,15,5.0
1972097,65610,prior,26,6,8,4.0
2858397,112206,prior,18,2,16,3.0
99868,128453,prior,13,0,18,13.0
1707816,166515,prior,2,3,15,2.0
2888522,4892,prior,3,1,13,26.0
2650892,157616,prior,23,3,11,30.0
2979551,179262,prior,18,6,21,3.0
